"CT.Geo_GEOID","CT.Geo_NAME","CT.DENSITY","CT.AVGINCOME","CT.AVGINCOMESE","CT.SIZE","CT.SIZESE","CT.ROOMS","CT.ROOMSSE","CT.DEGREE","CT.DEGREESE","CT.OWN","CT.OWNSE","CT.VEHICLES","CT.VEHICLESSE"
"14000US06075012202","Census Tract 122.02, San Francisco County, California",96108.48,78875,18370.7878782,1.72350791717418,0.0984960069729151,2.21071012805588,0.0847686731813144,0.351400730816078,0.0187419731479843,0.0377588306942753,0.0140757011851247,0.200365408038977,0.0598840363143259
"14000US06075012301","Census Tract 123.01, San Francisco County, California",59699.55,29373.2,3352.3636364,1.60137719969396,0.125567550244396,1.63365155131265,0.0731708776358305,0.214231063504208,0.0207262172055549,0,NA,0.236419280795715,0.0789319841653392
"14000US06075012302","Census Tract 123.02, San Francisco County, California",70083.54,60846.8,6391.030303,1.29166666666667,0.0763662797356087,1.81612760301285,0.0597106116148068,0.595464135021097,0.0228905408730934,0.00474683544303797,0.00479758280867166,0.171940928270042,0.0510982151017646
"14000US06075012401","Census Tract 124.01, San Francisco County, California",140413.4,37983.2,4147.03030304,1.69211009174312,0.112433161123047,1.69351230425056,0.0706087907994151,0.295412844036697,0.0214840137656997,0,NA,0.284036697247706,0.0784697923173314
"14000US06075012402","Census Tract 124.02, San Francisco County, California",28856.52,97164.2,13603.2727284,1.42152103559871,0.0918570187543396,2.16922500935979,0.10031045570544,0.573220064724919,0.0273662198045682,0.0606796116504854,0.018554841776913,0.288834951456311,0.0661162831990192
"14000US06075012501","Census Tract 125.01, San Francisco County, California",67965.1,33749.2,5012.1212124,1.51855203619909,0.103032462963076,1.73003802281369,0.0813647126470816,0.299095022624434,0.0227870503534967,0.0307692307692308,0.0151510149329266,0.246153846153846,0.0813112393645921
"14000US06075012502","Census Tract 125.02, San Francisco County, California",156680.8,25580,2953.21212102,1.46527159394479,0.0926808713445513,1.87851275399914,0.0972714055122736,0.144701691896705,0.015867887250376,0.0031166518254675,0.00404933640095232,0.166518254674978,0.0602379718075928
"14000US06075012601","Census Tract 126.01, San Francisco County, California",39331.68,163127.4,14395.2727274,1.62205226258764,0.0912622347746034,3.79821428571429,0.0957876125895807,0.833014659018483,0.0348865425595722,0.180369662205226,0.0301089617615871,0.87189292543021,0.0818522618453585
"14000US06075012602","Census Tract 126.02, San Francisco County, California",11583.8,181185.4,20553.2121216,1.72846441947566,0.102158981367781,4.03687396807925,0.0925135552891558,0.806491885143571,0.0342384005747574,0.16167290886392,0.0271791903831694,1.08676654182272,0.0865280187600379
"14000US06075012700","Census Tract 127, San Francisco County, California",21678.7,164116.2,17680.4848488,1.6875,0.122366392167916,4.34722222222222,0.109554045815459,0.829675572519084,0.0421845089290028,0.288167938931298,0.0527036095426128,1.12213740458015,0.104152532172443
"14000US06075012800","Census Tract 128, San Francisco County, California",24649.16,217551.2,25550.424243,1.93570510072868,0.107482020892577,4.76527831841183,0.136248190671045,0.798114016288041,0.0332234310428318,0.334333476210887,0.0405717582454792,1.15602228889841,0.0876694535784411
